Date,Open,High,Low,Close,Volume
2018-09-13,257.70517974058833,258.3442953348075,257.4211223455566,258.1578674316406,51034200
2018-09-14,258.3620120999993,258.548412894725,257.4210957791152,258.2022399902344,55079900
2018-09-17,258.14907260591986,258.1845594721034,256.5601549448557,256.8353271484375,68244000
2018-09-18,257.0482498229806,258.82356760557764,257.0216211398096,258.2288513183594,61930400
2018-09-19,258.2820526105103,258.9211679570584,258.1577673898956,258.50396728515625,49080600
2018-09-20,259.76456338411145,260.91850934003577,258.52181901409443,260.59893798828125,100360600
2018-09-21,261.3416596599288,261.45758204644017,260.200313965692,260.3608093261719,105479700
2018-09-24,259.7813150054989,259.9239866684046,258.9163867572712,259.4959716796875,53409600
2018-09-25,259.95069522871887,260.05769215619654,259.0144449014566,259.25518798828125,44370000
2018-09-26,259.3978577222201,260.58377660882445,258.0603417149148,258.4794311523437,79739700
2018-09-27,258.9519001519305,260.289415545098,258.6754824809548,259.2015686035156,59249500
2018-09-28,258.5774594102581,259.7277306037356,258.5418119152034,259.2283935546875,70091400
2018-10-01,260.4679039507607,261.1990860385844,259.4603312240821,260.12908935546875,62078900
2018-10-02,259.9774169921875,260.6907479078921,259.6029277855832,259.9774169921875,47258200
2018-10-03,261.02961828669123,261.44870772895086,259.763451690474,260.1201171875,64694600
2018-10-04,259.6385763650199,259.6920748233292,256.4998822262784,258.0870666503906,111545900
2018-10-05,258.30994896257005,258.8271097227561,255.21582824502417,256.6425170898437,105951700
2018-10-08,255.95590828684377,256.99918249809207,254.57381962544665,256.6425170898437,87742200
2018-10-09,256.25919865326443,257.5699383979539,255.7063357693403,256.2680969238281,74339000
2018-10-10,255.7596898866055,255.8310392818645,247.77919743970227,248.1536865234375,214731000
2018-10-11,247.0659164559745,248.68877555553425,241.0738443445329,242.68780517578125,274840500
2018-10-12,246.7895348863604,247.0748781744301,242.86615991682004,246.05838012695312,183186500
2018-10-15,245.7016624383773,247.0302800832368,244.58706584373425,244.67623901367188,102263700
2018-10-16,246.63791323813768,250.4007920232781,246.16532542157915,250.0262756347656,118255800
2018-10-17,250.06195159557257,250.6950347767429,247.49391695240016,250.0708770751953,110626000
2018-10-18,249.1346419907175,249.73207777845568,245.1845179269669,246.4596099853516,134557500
2018-10-19,247.1105165023744,249.04544086380105,245.63032902677745,246.32583618164065,139901600
2018-10-22,246.99458271671577,247.3155734448505,244.68514204987417,245.2201538085937,82415800
2018-10-23,241.59993397454068,245.0952931537513,239.5133855032016,243.9717712402344,146352700
2018-10-24,243.7221665604862,244.1056085152865,236.02701362087163,236.5798492431641,177806700
2018-10-25,238.4166305805473,242.36675365620204,237.39120734402607,240.8241424560547,138061500
2018-10-26,237.1148587130316,241.64456778915647,233.87806549908413,236.5887451171875,201574600
2018-10-29,239.682826498413,240.97576935563563,231.7023316849632,235.27793884277344,160749100
2018-10-30,235.1085493894077,239.0764967726375,234.6181105812581,238.764404296875,157116000
2018-10-31,241.33239894085352,243.6329410714347,240.85981117167609,241.3145751953125,128296300
2018-11-01,242.17950759670447,244.07878418766865,241.09166043817152,243.8826141357422,99495000
2018-11-02,244.98837100355448,245.4163859611681,240.3873122535907,242.4381866455078,122634100
2018-11-05,242.92853056870712,244.3284702575808,241.95660571803845,243.775634765625,65622500
2018-11-06,243.71322916141185,245.47873267664912,243.650805223928,245.3182373046875,60085900
2018-11-07,247.49395383760404,250.6504991579241,247.0659389293435,250.5702514648437,102752100
2018-11-08,249.76768083754868,250.7574566535738,248.97410230064656,250.11544799804688,65584900
2018-11-09,248.80469199431192,248.9919365899852,246.26340649142955,247.6722717285156,98812600
2018-11-12,247.1640395101199,247.40478259123665,242.52730654258272,243.04449462890625,99673600
2018-11-13,243.50814820119857,245.5054966258056,241.867465250724,242.5897216796875,98176600
2018-11-14,244.46218587979715,244.8634242294478,239.3707174897408,240.93115234375,125335900
2018-11-15,239.66502147667336,243.9094140947581,238.08676246595184,243.4457244873047,135101400
2018-11-16,242.3490465910176,244.98840449418785,241.8318583783873,244.0789031982422,126668000
2018-11-19,243.4725030781068,243.7667718586048,239.03196704363543,239.9503936767578,103061700
2018-11-20,236.6154672493297,238.0778310334612,234.6448681024103,235.50979614257807,136021300
2018-11-21,237.061353202817,238.2116247297562,236.30344914168023,236.3123474121093,75563700
2018-11-23,234.6716611316323,236.1340251887024,234.5735896753301,234.7340850830078,42807900
2018-11-26,236.98995008910617,238.74655515011227,236.59760996905607,238.5236358642578,79981400
2018-11-27,237.48931889071773,239.326171875,236.8829848828991,239.326171875,75502400
2018-11-28,240.39628549412063,244.8368225097656,239.26383753082104,244.8368225097656,127629600
2018-11-29,244.061002768336,245.70168584653985,242.919656835158,244.30177307128903,82346400
2018-11-30,244.1501496182544,246.3525935500648,243.82915886470985,245.79083251953125,98204200
2018-12-03,249.91930947209525,250.02630639288208,247.449373177828,249.0454559326172,103176300
2018-12-04,248.2161680083725,248.64418284372908,240.66366133413808,240.9757537841797,177986000
2018-12-06,237.1148692771766,240.72615190959465,234.01182208840007,240.6102294921875,204185400
2018-12-07,240.2713434999047,241.8407041633417,234.1811998724855,235.0193786621093,161018900
2018-12-10,234.84107067737293,236.43718083040707,230.60560305995816,235.4652557373047,151445900
2018-12-11,238.6663576829528,238.8536023031513,234.0474756391725,235.51873779296875,121504400
2018-12-12,238.4968848551925,239.86114978594813,236.6243574256507,236.70460510253903,97976700
2018-12-13,237.64987435262964,238.51480260463467,235.5098538233727,236.6244506835937,96662700
2018-12-14,234.4754249536186,235.42952607242904,231.70232196988303,232.25515747070312,116961100
2018-12-17,231.3010700046853,232.4156665517509,226.06692897355805,227.69869995117188,165492300
2018-12-18,229.33946221797385,230.00822033811352,225.8440744701685,227.4490966796875,134515100
2018-12-19,227.52929289696613,231.30108403130995,222.3397381341981,224.04283142089844,214992800
2018-12-20,222.79450353410616,224.3638507742223,218.1488585473539,220.39588928222656,252053400
2018-12-21,221.2972864799225,223.9610345400313,215.2343385006495,215.88009643554688,255345600
2018-12-24,214.39121089586047,216.00560532658943,210.11308276113897,210.1758575439453,147311600
2018-12-26,211.63778672637773,220.7949676513672,209.65566642653576,220.7949676513672,218485400
2018-12-27,217.55727810910773,222.6874448202504,214.31952454087468,222.4901428222656,186267300
2018-12-28,223.8444405758009,225.4767632889576,221.0371876434648,222.20314025878903,153100200
2018-12-31,223.82642837769137,224.39146982728232,221.95194360365343,224.14930725097656,144299400
2019-01-02,220.6156260112586,225.30634138582337,220.5887205734624,224.38253784179688,126925200
2019-01-03,222.633618017562,222.9385691243565,218.5438272102685,219.0281524658203,144140700
2019-01-04,222.05957672065173,227.0103818031237,221.6828869633961,226.3646240234375,142628800
2019-01-07,226.6336926865011,229.55753053557964,225.73680839944248,228.14942932128903,103139100
2019-01-08,230.3378446485981,230.77730922015044,227.80862422016872,230.29298400878903,102512600
2019-01-09,231.00153681805648,232.2123361952188,229.77280960690817,231.3692626953125,95006600
2019-01-10,229.83556197931927,232.4365207771617,229.1539212045767,232.1853942871093,96823900
2019-01-11,231.10913472146507,232.3020061415807,230.52616541356173,232.2751007080078,73858100
2019-01-14,230.37372222792283,231.66523800057232,229.97014065568283,230.8580474853516,70908200
2019-01-15,231.23469869075265,233.8177296518354,231.2257210898198,233.5038146972656,85208300
2019-01-16,233.93435413014328,234.95681551959413,233.728088228256,234.06890869140625,77636700
2019-01-17,233.19896404103096,236.70578596770392,233.1541033904232,235.84475708007807,96118400
2019-01-18,237.65640867719944,239.4501772546297,235.8805679320784,238.98377990722656,127900300
2019-01-22,237.5129025266222,237.72814599602768,234.1406088620099,235.75498962402344,115531200
2019-01-23,236.7864270567161,237.48599569891363,233.7818592504657,236.248291015625,86030300
2019-01-24,236.0689334404488,236.9568676017072,235.05544969694287,236.3738708496093,59204100
2019-01-25,238.2214342464364,239.19906225440903,236.47252622175893,238.37391662597656,96883400
2019-01-28,236.2303825110158,236.62498644464915,234.7953620742769,236.56222534179688,85613700
2019-01-29,236.7057107561628,237.2707248600356,235.41419520583867,236.248291015625,66136300
2019-01-30,237.7639804225412,240.8313087174274,237.001623463272,239.9882354736328,92473700
2019-01-31,239.92554817971035,242.5803182688337,239.7102773173702,242.0959930419922,104012100
2019-02-01,242.2933322840041,243.235077392905,241.42335325978183,242.21261596679688,85782500
2019-02-04,242.2574453074274,243.97947549210747,241.5847819708829,243.91668701171875,60744800
2019-02-05,244.3472465954503,245.2441312100656,243.84499340092543,244.9391937255859,79552800
2019-02-06,244.66114788209305,245.15442344400464,243.88086269071712,244.6162872314453,58347800
2019-02-07,243.0018593582733,243.5489456994387,240.62512119361995,242.28436279296875,95482000
2019-02-08,241.0376951804297,242.67898167564843,240.2125494458952,242.5803375244141,75788900
2019-02-11,243.23508259502825,243.49515938801105,242.185715707408,242.71487426757807,68021400
2019-02-12,244.3292546059827,246.21268990556644,244.2574885280383,245.8360137939453,72270200
2019-02-13,246.6701146070692,247.47730509020485,246.24857784565816,246.6342315673828,65277200
2019-02-14,245.54900683698227,247.2172260327048,244.73283875879804,246.0871429443359,83234400
2019-02-15,247.86292170536063,248.8046666036504,247.65665584220744,248.7687835693359,97088700
2019-02-19,247.9706135479331,249.85404892766604,247.96163594512325,249.1993408203125,59120800
2019-02-20,249.16346298532432,250.15901894210884,248.66120989080383,249.7015991210937,76610800
2019-02-21,249.06480145649545,249.42354973172925,247.8540020781846,248.8136749267578,64214700
2019-02-22,249.43250603911773,250.55361153324364,248.79572578226137,250.3563232421875,78114600
2019-02-25,251.78237817298336,252.30255910397952,250.6164119809546,250.69712829589844,69030700
2019-02-26,250.3473357536427,251.39667512709303,250.1410424974036,250.5177459716797,56844100
2019-02-27,249.80025400552407,250.7599269622989,248.8675138588991,250.41015625,56921600
2019-02-28,250.19479101413177,250.63428285304383,249.62079939964423,249.94366455078125,69268300
2019-03-01,251.52220029097825,251.9168315177378,250.06925230642395,251.5042724609375,78880500
2019-03-04,252.56266478077004,252.80481372706456,248.2934860707852,250.58950805664065,106494600
2019-03-05,250.7151157468107,250.91243144340865,249.7016318220463,250.24871826171875,59114600
2019-03-06,250.36532294113653,250.3743005455001,248.41012114205049,248.7329864501953,75039800
2019-03-07,248.2844999919033,248.4280047824629,245.8091176242837,246.6521911621093,94885100
2019-03-08,244.7956201339422,246.32928473028312,244.3292501188252,246.15887451171875,85795800
2019-03-11,246.8764295610073,249.88994826166177,246.8495241215637,249.728515625,65098900
2019-03-12,250.28455806959337,251.1904200707652,250.09622000970504,250.6702117919922,79667500
2019-03-13,251.5581602847145,253.26223526485663,251.3967002820184,252.3294677734375,80639200
2019-03-14,252.3563525815843,252.7778893332772,251.7285499406143,252.1680145263672,67518400
2019-03-15,252.720200723877,254.22457943424035,252.53100562346543,253.4138336181641,81309000
2019-03-18,253.63005252150992,254.62999354582587,253.4048437987981,254.33270263671875,62199800
2019-03-19,255.395723553168,256.16141126187534,253.50396467411883,254.39578247070312,90268100
2019-03-20,254.1795436503385,255.3866589510104,252.522010961746,253.6300201416016,84609200
2019-03-21,252.8102189303534,256.8999879551647,252.76516070850388,256.49462890625,79550400
2019-03-22,255.13443602338907,255.6569081170913,251.49505569291907,251.55812072753903,122659300
2019-03-25,251.2157882534636,252.4048967493941,250.1077790792835,251.3689422607422,85575200
2019-03-26,253.125593361551,254.197589107134,251.8374060341025,253.24270629882807,68125900
2019-03-27,253.23376022831025,253.81932507904784,250.3691109993635,251.9185485839844,72224700
2019-03-28,252.54911040671945,253.3238153497246,251.3960426485766,252.87339782714844,56238500
2019-03-29,254.38673212848389,254.7920912614551,253.26068871807337,254.46780395507807,82186800
2019-04-01,256.4677058809414,257.78291713150287,256.19743891736897,257.4856262207031,77617900
2019-04-02,257.67482041149606,257.84598124041696,256.81901626689137,257.6117553710937,40070400
2019-04-03,258.8278968117769,259.22426637741154,257.4135793840035,258.01715087890625,68243200
2019-04-04,258.34142325877013,258.95398437326423,257.64779030482515,258.7017517089844,48997500
2019-04-05,259.3683813046049,260.00796634856,259.0801075555865,259.95391845703125,58621700
2019-04-08,259.5305822634568,260.26025645144784,258.87296278297543,260.15216064453125,53566300
2019-04-09,259.18822378928195,259.51251116404137,258.2693820694969,258.8188781738281,66142300
2019-04-10,259.2332694125867,259.791810186664,258.818893023963,259.70172119140625,52601500
2019-04-11,260.1880907874931,260.1971079322782,259.0620473411593,259.62957763671875,55093100
2019-04-12,261.24218510316035,261.66557870970394,259.67474078975937,261.3863220214844,69727800
2019-04-15,261.45839504620494,261.55750121194006,260.4134229336511,261.2151794433594,49596700
2019-04-16,262.09798946467595,262.1520373726342,260.7917675426377,261.3863220214844,52153200
2019-04-17,262.50325442630555,262.5302783705718,260.3322392659286,260.74664306640625,58268300
2019-04-18,261.3322445501764,261.53042935403886,260.0350399233135,261.2601623535156,68708500
2019-04-22,260.4944551085593,261.63850560047865,260.404366115119,261.4853515625,40160100
2019-04-23,261.85469994027653,264.0707737387057,261.6205015444346,263.8365478515625,52246600
2019-04-24,263.75547245228483,264.0887769848535,263.1068701892618,263.2510070800781,50392900
2019-04-25,263.151993289139,263.74654786316785,261.8998465659091,263.08892822265625,57770900
2019-04-26,263.1338733529149,264.386019537816,262.35914106238647,264.31396484375,50916400
2019-04-29,264.4040146897125,265.2508015489559,264.3139257169919,264.7283020019531,57197700
2019-04-30,264.3860229636108,265.15173811806574,262.9717330802613,264.86346435546875,81111700
2019-05-01,265.49411402755555,265.70131599138176,262.8636635161077,262.8726806640625,71671900
2019-05-02,262.7555016521478,263.67437079078803,260.8096950831011,262.3050842285156,65030200
2019-05-03,263.7824949736138,265.1517541920076,262.4132082639191,264.8724975585937,56543700
2019-05-06,260.5664233591096,264.2238098506895,260.25112573232684,263.78240966796875,107198100
2019-05-07,261.37723490411906,261.97178922380755,257.467614824318,259.3773803710937,144729900
2019-05-08,259.0171203613281,260.72870158715085,258.4225658845317,259.0171203613281,91568300
2019-05-09,256.9451804502703,258.8369119830217,255.20654798317443,258.2333679199219,103471100
2019-05-10,257.2964373238889,260.28721552924605,254.3056591185317,259.530517578125,112429300
2019-05-13,254.41376563134563,255.377637933495,252.17066837943403,253.0084381103516,127290500
2019-05-14,254.02638949207804,256.82799993876176,253.9002869190085,255.29656982421875,77003200
2019-05-15,253.666094011716,257.4315772634387,253.4588920896291,256.7919921875,73956400
2019-05-16,257.4946597422324,260.53046913612627,257.42260504214363,259.17022705078125,76749600
2019-05-17,256.8640610092583,259.9809418767313,256.84602671792,257.49462890625,100353000
2019-05-20,255.89111659043127,257.60269711519743,255.04432972710484,255.7920379638672,62877600
2019-05-21,257.48561696577354,258.47654081399,257.2333843036183,258.09820556640625,46847100
2019-05-22,257.14333727037746,258.2603637668367,256.82803955212853,257.30548095703125,49482500
2019-05-23,255.0803098332681,255.1253405634328,252.74715169019743,254.1614685058593,98733800
2019-05-24,255.6028460403203,256.0172498237098,254.116474184375,254.7380523681641,55268100
2019-05-28,255.01736875842315,255.97225162881708,252.3509049406044,252.3689117431641,70029400
2019-05-29,251.25185573751625,251.65721493237672,249.2700080360927,250.67530822753903,104972900
2019-05-30,251.4321011070103,252.26989874183897,250.2610263359379,251.36004638671875,62523800
2019-05-31,248.81059086378568,249.63934351166384,247.94576963387289,247.9727935791016,86862800
2019-06-03,248.0088024935368,249.12582873979784,246.00894833217964,247.3421936035156,96428000
2019-06-04,249.6394070852388,252.8463776951236,249.1889895558583,252.7112579345703,77231900
2019-06-05,254.3326619716426,254.9272162034948,252.52200282462823,254.9001922607422,71169700
2019-06-06,255.19752776383675,257.2333959536874,254.54892553301983,256.5577697753906,69430400
2019-06-07,257.5757154656133,260.2061654606606,257.4045546359031,259.1251525878906,74272200
2019-06-10,260.6746596118022,261.98088155906305,260.22424204258215,260.3143310546875,60799100
2019-06-11,262.1339317774846,262.50327737561093,259.60258797515644,260.2511901855469,58641300
2019-06-12,260.0170789116337,260.575592323251,259.2783874679363,259.7918701171875,47096300
2019-06-13,260.7016563387567,261.22415605961413,259.99900610381013,260.8638000488281,48945200
2019-06-14,260.5755310058594,261.1790750378197,259.8098157866652,260.5755310058594,52324700
2019-06-17,260.80971080142655,261.44030622903506,260.50343023385363,260.6745910644531,39205700
2019-06-18,262.4942892335855,264.4581026767264,262.1339332880597,263.40411376953125,85434800
2019-06-19,263.5392835877693,264.5302076436877,262.56639382733385,263.99871826171875,78674400
2019-06-20,266.6831978027144,266.9264133528406,264.0617646861457,266.5210266113281,116570000
2019-06-21,266.2513495642616,267.5095862098621,265.91642385913804,266.1336669921875,83309500
2019-06-24,266.34178300435536,266.6585865868795,265.65380982514523,265.8077087402344,47582700
2019-06-25,265.86195990524493,265.8891152812311,263.09200105464896,263.2006225585937,82028700
2019-06-26,264.09684710879384,264.60376601063865,262.8295498541817,262.93817138671875,51584900
2019-06-27,263.6984901357934,264.37740218570366,263.3183148578448,263.8704833984375,40355200
2019-06-28,264.8481295807128,265.7261903530985,264.3321773691084,265.22833251953125,59350900
2019-07-01,268.55960231230983,268.7768730392971,266.43233818876865,267.63629150390625,78705600
2019-07-02,267.59093754948606,268.38753219550205,266.7490931451758,268.3332214355469,61504500
2019-07-03,269.01222196219044,270.4967902221676,268.8673840130453,270.4786682128906,40898900
2019-07-05,269.24758758810736,270.33385839622804,267.9531346730237,270.1708984375,51677300
2019-07-08,268.8582420478793,269.9897621701306,268.14311359561566,268.6862487792969,45841800
2019-07-09,267.5276995283134,269.3200105677684,267.4733887468158,269.02130126953125,41101300
2019-07-10,270.0894280343671,271.2571649910291,269.555353643339,270.3066711425781,58448500
2019-07-11,270.9493381022296,271.1846755452837,269.9355003090513,270.9402770996094,50826100
2019-07-12,271.42906689299434,272.22566152144543,271.12129671836635,272.1532287597656,40326000
2019-07-15,272.5877304367864,272.5877304367864,271.736825087093,272.2437438964844,33900000
2019-07-16,272.15319515082905,272.36140478369055,271.0578914844731,271.3656616210937,36650100
2019-07-17,271.3385669621736,271.5014992547846,269.5190734863281,269.5190734863281,36036300
2019-07-18,269.0212274934216,270.88597081349883,268.5776803578232,270.5057678222656,51392600
2019-07-19,271.60123295250435,271.62838834915834,268.8312719937101,269.0032653808594,58678600
2019-07-22,269.40138946990106,270.2070451761584,268.88543721281127,269.6639099121094,43638100
2019-07-23,270.7863520324811,271.59197998046875,269.9535410820308,271.59197998046875,44564500
2019-07-24,270.8316412045889,272.8683776855469,270.7411140582117,272.8683776855469,47213200
2019-07-25,272.4157552597237,272.470066019694,270.75919420561445,271.5648498535156,55394100
2019-07-26,272.2528485823537,273.58351757677167,272.12610504716736,273.3843688964844,45084100
2019-07-29,273.2667386978963,273.38442125310485,272.33436688549176,272.88653564453125,38126500
2019-07-30,271.4833908656109,272.62397210504514,271.10318791079754,272.21661376953125,45849000
2019-07-31,272.4610628992389,272.6511782245278,267.2198800736409,269.2384948730469,104245200
2019-08-01,269.3923878679063,272.35243534985585,266.0973871356964,266.8939819335937,142646600
2019-08-02,265.9977948047816,266.24219324196565,263.32739587533223,264.8843688964844,116749700
2019-08-05,260.7837200874932,260.89234160663744,255.01749757121053,256.91845703125,178745400
2019-08-06,258.81039579143163,260.73851093150165,257.33488880161246,260.521240234375,120711700
2019-08-07,257.44354168218393,261.4446103725473,255.3072442129039,260.6751708984375,140572300
2019-08-08,262.1687766333647,265.7896423339844,261.61660787402644,265.7896423339844,87713900
2019-08-09,264.8481563528481,265.44560238852426,262.19587938954885,263.9791564941406,93730000
2019-08-12,262.47653060747723,263.9701320912524,259.8151922727457,260.76568603515625,65527600
2019-08-13,260.46689624662304,266.2693353078018,260.1229096763027,264.82098388671875,94299800
2019-08-14,260.76563897648515,261.372118364232,256.86415934036023,256.9908752441406,135622100
2019-08-15,257.8779789447643,258.5659520526638,255.62399959125736,257.6697692871094,99556600
2019-08-16,259.32641272187715,261.906257446476,257.7241619613219,261.4717712402344,83018300
2019-08-19,264.4951712812332,265.30079947919467,263.81625900906977,264.62188720703125,53571800
2019-08-20,264.114903213662,264.64897742124305,262.46743083392226,262.5941467285156,51596400
2019-08-21,264.7576546496577,265.1016136143309,264.0696814702971,264.7304992675781,49524700
2019-08-22,265.4365786995359,266.0702135180724,262.87480116707053,264.6490173339844,51666400
2019-08-23,263.34552999656404,265.01112462198813,256.60165772038295,257.8508605957031,149161500
2019-08-26,260.0414831645936,260.7023010253906,258.5116653687146,260.7023010253906,72423800
2019-08-27,262.0962910754054,262.4674330108714,258.91897355776075,259.6793518066406,66668900
2019-08-28,259.0185898937804,261.6708668645928,258.21293417482644,261.5079345703125,59696700
2019-08-29,264.0696718566362,265.37318539901827,263.0648675062555,264.84814453125,57899400
2019-08-30,266.33272206029176,266.3508164400091,263.7981276495006,264.7304992675781,62901200
2019-09-03,263.02868486425206,263.9429344655797,261.85188719792905,263.1825561523437,69101400
2019-09-04,265.3551715349108,266.1879552243926,264.60382638840616,266.1698608398437,46887300
2019-09-05,268.65915054275484,270.50577188502655,266.133589357725,269.5915222167969,83258100
2019-09-06,269.908392828045,270.4424672022714,269.22948051122984,269.7997436523437,49584300
2019-09-09,270.7864219040724,270.8769214356232,268.99408365421084,269.9355163574219,51260300
2019-09-10,269.1751580163531,269.9355641661296,267.9169214798469,269.8721923828125,57947100
2019-09-11,270.1799147938697,271.8726648838631,269.5281579417055,271.79119873046875,68821100
2019-09-12,272.69644962340993,273.7917537690513,271.936071136972,272.732666015625,72908700
2019-09-13,273.1761761691998,273.52922378912524,272.1804327059594,272.55157470703125,62104800
2019-09-16,271.42010193281993,272.5968999139856,271.06708187598014,271.70977783203125,58191200
2019-09-17,271.5105223099501,272.4881435539882,271.33852903900765,272.39764404296875,41475500
2019-09-18,272.00841165390426,272.6692294359746,269.9716751697908,272.56060791015625,73375800
2019-09-19,272.9498999338318,273.94564349864027,272.2076158559735,272.54254150390625,76560500
2019-09-20,273.1462930685784,273.4282314887525,270.46359030392364,271.2547607421875,89565000
2019-09-23,270.59089610131656,271.9095320231954,270.33626621153167,271.19110107421875,43476800
2019-09-24,272.2824740494429,272.673507976676,268.09924360560893,269.0632019042969,94869400
2019-09-25,269.1450611127477,271.10025862379086,267.66273993263906,270.6546630859375,71854000
2019-09-26,270.6636835101628,270.87282694256567,268.6812058097561,270.0907592773437,56179700
2019-09-27,270.8455691998778,270.9547201008358,267.08068181796534,268.6357421875,84746600
2019-09-30,269.1540856912137,270.5909199632974,269.10862696682705,269.881591796875,51662400
2019-10-01,270.7637324178549,271.4184990741899,266.4532014526551,266.67144775390625,88242400
2019-10-02,265.0891114666045,265.09821431351884,260.6694572690525,261.9607849121094,122539500
2019-10-03,261.7334246319195,264.1342448983291,259.01433776802537,264.1069641113281,85278800
2019-10-04,264.7618432955707,267.9356297936323,264.7072539457833,267.6809997558594,65091200
2019-10-07,266.8806790485321,268.508507085416,266.24409018978105,266.5260009765625,59610500
2019-10-08,264.67077779882845,265.40738677887896,262.35179996128653,262.38818359375,95708100
2019-10-09,264.40709805869136,265.8166518828195,263.77961209760576,264.8799743652344,62359400
2019-10-10,264.7980929946163,267.55356355823847,264.634408268678,266.67144775390625,55296300
2019-10-11,269.4269017924842,271.6731123470301,269.3087035549438,269.4360046386719,98720400
2019-10-14,269.1177195999643,269.79069193177,268.79035015685406,269.13592529296875,40394800
2019-10-15,270.181811813728,272.5462491928704,270.0635857818824,271.800537109375,46754500
2019-10-16,271.3365803040101,272.0550111800969,270.92736860439646,271.3638610839844,48928200
2019-10-17,272.5279681797132,273.0372280587811,271.4730647866204,272.1642150878906,45736600
2019-10-18,271.6276670391448,272.27333084102725,270.11806538415243,270.972900390625,64304000
2019-10-21,272.29151006181155,273.009913309205,271.85498975437696,272.8098449707031,39048600
2019-10-22,273.34649417590447,273.6375078298184,271.8278169711094,271.91876220703125,48594700
2019-10-23,271.664068797207,272.76443096306724,271.45489757866204,272.7098693847656,34352200
2019-10-24,273.6464773404309,273.79198409648734,272.3278414435656,273.1553955078125,35453100
2019-10-25,272.58255557313646,274.8196914172672,272.5279939918244,274.2740478515625,45205400
2019-10-28,275.4925768715583,276.32013101368767,275.4652960867663,275.8199462890625,42147000
2019-10-29,275.5471021585543,276.6656696928972,275.4197733445718,275.7380676269531,44284900
2019-10-30,275.93810992106086,276.9566293265824,274.6285770417982,276.58380126953125,49643900
2019-10-31,276.5747934558149,276.5747934558149,274.39224715798696,275.8472595214844,69053800
2019-11-01,277.2932449130918,278.4481686934179,277.1295324204775,278.4027099609375,71141500
2019-11-04,279.95782174210035,280.0942257170941,279.1484452361556,279.52130126953125,60606900
2019-11-05,279.7212960070464,280.02141242557303,278.9210225610841,279.2120361328125,42933200
2019-11-06,279.2120313794404,279.5485036742687,278.329915585056,279.27569580078125,46487100
2019-11-07,280.6124904635661,281.5946264927241,279.78493630115787,280.2578125,54272300
2019-11-08,279.9122796178653,281.0035667061069,279.2120541836701,280.9490051269531,49032100
2019-11-11,279.5666824717528,280.585202104894,279.4302507955533,280.41241455078125,35797300
2019-11-12,280.77625188241115,281.9038949929491,280.23060827155547,281.00360107421875,46484600
2019-11-13,280.0123590947708,281.4946802507706,279.78500990526373,281.09454345703125,53917700
2019-11-14,280.812509231286,281.58550168630387,280.175920679489,281.5036315917969,51219900
2019-11-15,282.8404270195278,283.58613864557697,282.14930470380386,283.5406799316406,62023600
2019-11-18,283.3043130077444,283.9863604368472,282.8496147216759,283.7499084472656,49228000
2019-11-19,284.3501383088859,284.35924115622686,283.0224269685197,283.6680908203125,67804700
2019-11-20,283.0768991711513,283.5952617594238,281.05803813228846,282.61309814453125,79406200
2019-11-21,282.72226583962293,282.8313889694195,281.35817121201325,282.1584167480469,54664700
2019-11-22,282.9041451712369,283.0405490915344,281.776502426674,282.7859191894531,44850200
2019-11-25,283.713553290501,284.97760009765625,283.713553290501,284.97760009765625,48647200
2019-11-26,285.0140412468093,285.8052119858325,284.69574683100126,285.6233215332031,37569000
2019-11-27,286.10528592426454,286.896484375,285.8870395944535,286.896484375,44444600
2019-11-29,286.3325849809778,286.5781398116173,285.60507884056364,285.8324279785156,36592700
2019-12-02,286.08703031011913,286.15069472322455,282.9769099443492,283.4043273925781,75767800
2019-12-03,280.6851804198968,281.58550168630387,279.3029079463006,281.5036315917969,73941700
2019-12-04,282.5495695093345,283.84089729888063,282.20399431837325,283.2406921386719,49080000
2019-12-05,283.9409017092727,283.9590796497863,282.44037516318184,283.7499084472656,40709000
2019-12-06,285.6596274218507,286.7418114894914,285.6505245759209,286.3416748046875,48927000
2019-12-09,285.9507272644938,286.6236720044926,285.3687000009152,285.44146728515625,34838500
2019-12-10,285.3868406884249,286.05068242852656,284.4683412640769,285.12310791015625,52649800
2019-12-11,285.577786637345,286.1870945138328,285.0412460235377,285.9324645996094,53429100
2019-12-12,285.9415602692312,289.17900987699994,285.7051360299545,288.3969421386719,96389600
2019-12-13,288.16046262508945,289.7973929659032,287.3874700546423,288.5697021484375,81503900
2019-12-16,290.2976161274645,291.1433483991358,288.506103515625,290.55224609375,82749700
2019-12-17,290.9341390505021,291.2342276828815,290.5340023722772,290.6158447265625,61097700
2019-12-18,291.0069502235654,291.2342994034276,290.57953265532115,290.63409423828125,48133000
2019-12-19,290.825006142969,291.8981151659742,290.5703762185872,291.8253479003906,85310500
2019-12-20,292.8580047434994,294.23795375085035,291.88018760229625,293.1047668457031,147142100
2019-12-23,293.8907083716504,293.945538202169,293.4063596093835,293.5525817871094,52990000
2019-12-24,293.7811174691085,293.8267997088896,293.26020606823545,293.5617980957031,20270000
2019-12-26,293.9455534880805,295.1335982854988,293.93643377520567,295.1244506835937,30911200
2019-12-27,295.8555386546152,295.9103684888994,294.52129953864886,295.05133056640625,42528800
2019-12-30,295.133546870198,295.2706214297429,292.9402423613774,293.4245910644531,49729100
2019-12-31,292.922019374624,294.3842133054212,292.5747451785438,294.137451171875,57077300
